url,title,architects,year,location,area,materials,refImage,imageUrls,tags
https://www.archdaily.com/551086/snohetta-unveils-final-design-for-calgary-s-new-central-library?ad_source=search&ad_medium=projects_tab,Calgary's New Central Library and Library Plaza / Snøhetta + DIALOG,Snøhetta,,,,,,https://images.adsttc.com/media/images/5422/ff38/c07a/8086/fc00/017f/large_jpg/7.jpg?1411579691 | https://images.adsttc.com/media/images/5422/ff13/c07a/800d/e500/0174/large_jpg/3.jpg?1411579652 | https://images.adsttc.com/media/images/5422/ff00/c07a/80aa/1700/00a9/large_jpg/1.jpg?1411579635 | https://images.adsttc.com/media/images/5422/ff1c/c07a/80aa/1700/00aa/large_jpg/4.jpg?1411579654 | https://images.adsttc.com/media/images/5422/ff31/c07a/80aa/1700/00ab/large_jpg/6.jpg?1411579683 | https://images.adsttc.com/media/images/5422/ff25/c07a/8086/fc00/017e/large_jpg/5.jpg?1411579672 | https://images.adsttc.com/media/images/5422/ff03/c07a/8086/fc00/017d/large_jpg/2.jpg?1411579635,"Content, Calgary, Calgary, Cultural Architecture, Library, Architecture News, Calgary, More Library »"
https://www.archdaily.com/626917/library-game-library-and-municipality-administration-in-spiez-bauzeit-architekten?ad_source=search&ad_medium=projects_tab,"Library, Game Library & Municipality Administration in Spiez / bauzeit architekten",bauzeit architekten,2014,"Spiez,Bern,Switzerland",2003,,,https://images.adsttc.com/media/images/5546/f250/e58e/ce50/2900/054e/large_jpg/PORTADA_BA-BE-SP-14-01-16.jpg?1430712900 | https://images.adsttc.com/media/images/5546/f1db/e58e/ce70/6c00/051e/large_jpg/BA-BE-SP-14-02-15.jpg?1430712784 | https://images.adsttc.com/media/images/5546/f202/e58e/ce70/6c00/0520/large_jpg/BA-BE-SP-14-02-22.jpg?1430712824 | https://images.adsttc.com/media/images/5546/f1a1/e58e/ce70/6c00/051c/large_jpg/BA-BE-SP-14-01-24.jpg?1430712728 | https://images.adsttc.com/media/images/5546/f221/e58e/ce70/6c00/0521/large_jpg/BA-BE-SP-14-02-27.jpg?1430712855 | https://images.adsttc.com/media/images/5546/f1ab/e58e/ce50/2900/0549/large_jpg/BA-BE-SP-14-02-05.jpg?1430712739 | https://images.adsttc.com/media/images/5546/f1ca/e58e/ce50/2900/054a/large_jpg/BA-BE-SP-14-02-10.jpg?1430712768 | https://images.adsttc.com/media/images/5546/f1ba/e58e/ce70/6c00/051d/large_jpg/BA-BE-SP-14-02-07.jpg?1430712753 | https://images.adsttc.com/media/images/5546/f23e/e58e/ce50/2900/054d/large_jpg/BA-BE-SP-14-NS-101.jpg?1430712887 | https://images.adsttc.com/media/images/5546/f193/e58e/ce50/2900/0548/large_jpg/BA-BE-SP-14-01-04.jpg?1430712717 | https://images.adsttc.com/media/images/5546/f186/e58e/ce50/2900/0547/large_jpg/BA-BE-SP-14-01-03.jpg?1430712702 | https://images.adsttc.com/media/images/5546/f1e8/e58e/ce50/2900/054b/large_jpg/BA-BE-SP-14-02-16.jpg?1430712799 | https://images.adsttc.com/media/images/5546/f233/e58e/ce70/6c00/0522/large_jpg/BA-BE-SP-14-02-44.jpg?1430712871 | https://images.adsttc.com/media/images/5546/f212/e58e/ce50/2900/054c/large_jpg/BA-BE-SP-14-02-23.jpg?1430712839 | https://images.adsttc.com/media/images/5546/f1f2/e58e/ce70/6c00/051f/large_jpg/BA-BE-SP-14-02-20.jpg?1430712811 | https://images.adsttc.com/media/images/5546/f426/e58e/ce50/2900/0551/large_jpg/Library_game_library_administration_municipality_spiez_plans-2_copy.jpg?1430713367 | https://images.adsttc.com/media/images/5546/f438/e58e/ce70/6c00/0525/large_jpg/Library_game_library_administration_municipality_spiez_plans-3_copy.jpg?1430713385 | https://images.adsttc.com/media/images/5546/f44d/e58e/ce70/6c00/0526/large_jpg/Library_game_library_administration_municipality_spiez_plans-4_copy.jpg?1430713406 | https://images.adsttc.com/media/images/5546/f3e9/e58e/ce50/2900/054f/large_jpg/Elev.jpg?1430713308 | https://images.adsttc.com/media/images/5546/f3f9/e58e/ce70/6c00/0523/large_jpg/elev1.jpg?1430713326 | https://images.adsttc.com/media/images/5546/f407/e58e/ce50/2900/0550/large_jpg/Elev2.jpg?1430713342 | https://images.adsttc.com/media/images/5546/f414/e58e/ce70/6c00/0524/large_jpg/Elev3.jpg?1430713353 | https://images.adsttc.com/media/images/5546/f47d/e58e/ce50/2900/0553/large_jpg/Sec3.jpg?1430713458 | https://images.adsttc.com/media/images/5546/f45d/e58e/ce70/6c00/0527/large_jpg/Sec1.jpg?1430713427 | https://images.adsttc.com/media/images/5546/f46d/e58e/ce50/2900/0552/large_jpg/Sec2.jpg?1430713443,"Content, LIBRARY, Spiez, Cultural Architecture, Library, Spiez, Dabas, Cultural, Wood, 3D Modelling, Cultural Center, More Library »"
https://www.archdaily.com/893450/khalifeyah-library-search?ad_source=search&ad_medium=projects_tab,Khalifeyah Library / SeARCH,SeARCH,2016,"Muharraq,Muharraq Governorate,Bahrain",600,,,https://images.adsttc.com/media/images/5ae3/71c4/f197/cccc/c100/059c/large_jpg/Khalifeyah_Library_SeARCH_-_Credit_Iwan_Baan_1168.jpg?1524855208 | https://images.adsttc.com/media/images/5ae3/6f14/f197/cccc/c100/0591/large_jpg/-_Featured_Image.jpg?1524854520 | https://images.adsttc.com/media/images/5ae3/6ef4/f197/ccfe/da00/030d/large_jpg/Khalifeyah_Library_SeARCH_-_Credit_Iwan_Baan_0419.jpg?1524854489 | https://images.adsttc.com/media/images/5ae3/702e/f197/ccfe/da00/0314/large_jpg/Khalifeyah_Library_SeARCH_-_Credit_Iwan_Baan_0541.jpg?1524854803 | https://images.adsttc.com/media/images/5ae3/6fc1/f197/ccfe/da00/0312/large_jpg/Khalifeyah_Library_SeARCH_-_Credit_Iwan_Baan_0500.jpg?1524854695 | https://images.adsttc.com/media/images/5ae3/70f6/f197/cccc/c100/059a/large_jpg/Khalifeyah_Library_SeARCH_-_Credit_Iwan_Baan_1004.jpg?1524855003 | https://images.adsttc.com/media/images/5ae3/6fff/f197/ccfe/da00/0313/large_jpg/04_SeARCH_KahlifeyahLibrary_0681_BM.jpg?1524854777 | https://images.adsttc.com/media/images/5ae3/70bb/f197/ccfe/da00/0317/large_jpg/Khalifeyah_Library_SeARCH_-_Credit_Iwan_Baan_0952.jpg?1524854945 | https://images.adsttc.com/media/images/5ae3/7143/f197/ccfe/da00/031b/large_jpg/Khalifeyah_Library_SeARCH_-_Credit_Iwan_Baan_1050.jpg?1524855081 | https://images.adsttc.com/media/images/5ae3/708c/f197/cccc/c100/0598/large_jpg/05_SEA_0574_BM.jpg?1524854893 | https://images.adsttc.com/media/images/5ae3/6f39/f197/ccfe/da00/030e/large_jpg/01_SEA_0540_BM.jpg?1524854552 | https://images.adsttc.com/media/images/5ae3/6fa1/f197/ccfe/da00/0311/large_jpg/Khalifeyah_Library_SeARCH_-_Credit_Iwan_Baan_0423.jpg?1524854663 | https://images.adsttc.com/media/images/5ae3/705f/f197/cccc/c100/0597/large_jpg/Khalifeyah_Library_SeARCH_-_Credit_Iwan_Baan_0695.jpg?1524854851 | https://images.adsttc.com/media/images/5ae3/6f76/f197/ccfe/da00/0310/large_jpg/02_SEA_0732_BM.jpg?1524854608 | https://images.adsttc.com/media/images/5ae3/6ff3/f197/cccc/c100/0594/large_jpg/03_SEA_0806_BM.jpg?1524854741 | https://images.adsttc.com/media/images/5ae3/72cd/f197/cccc/c100/059f/large_jpg/01_Concept_plan.jpg?1524855487 | https://images.adsttc.com/media/images/5ae3/72bc/f197/ccfe/da00/031e/large_jpg/02_Ground_floor.jpg?1524855472 | https://images.adsttc.com/media/images/5ae3/72dd/f197/ccfe/da00/031f/large_jpg/03_Elevation.jpg?1524855505 | https://images.adsttc.com/media/images/5ae3/72ef/f197/cccc/c100/05a0/large_jpg/04_Section.jpg?1524855522,"Content, LIBRARY, Cultural Architecture, Library, Muharraq, More Library »"
https://www.archdaily.com/412874/bayuquan-library-sh-dsd?ad_source=search&ad_medium=projects_tab,Bayuquan Library / DSD,DSD,,"Yingkou,Liaoning,China",,,,https://images.adsttc.com/media/images/5202/7557/e8e4/4eff/f200/00fa/large_jpg/Portada.jpg?1375892799 | https://images.adsttc.com/media/images/5202/6f4c/e8e4/4ebc/d300/00ff/large_jpg/%E2%80%9C%CF%80%C3%A6%E2%88%9E2.jpg?1375891223 | https://images.adsttc.com/media/images/5202/7017/e8e4/4eff/f200/00ef/large_jpg/%C2%BB%C3%8E%C3%B8%E2%81%84%E2%88%9A%E2%89%88%C3%83%C2%B8.jpg?1375891437 | https://images.adsttc.com/media/images/5202/738c/e8e4/4eff/f200/00f7/large_jpg/%C2%B5%C3%81%E2%97%8A%E2%80%9D%E2%80%98%C6%92%C2%BF%C2%BF.jpg?1375892350 | https://images.adsttc.com/media/images/5202/7570/e8e4/4ebc/d300/010d/large_jpg/%E2%80%98%C6%92%C2%BF%C2%BF%C2%AB%C2%AF.jpg?1375892826 | https://images.adsttc.com/media/images/5202/6eee/e8e4/4ebc/d300/00fe/large_jpg/%E2%80%9C%CF%80%C3%A6%E2%88%9E3.jpg?1375891153 | https://images.adsttc.com/media/images/5202/6f53/e8e4/4eff/f200/00ee/large_jpg/%C2%B1%C2%AE%E2%88%8F%C3%8A%C3%83%C2%B8.jpg?1375891255 | https://images.adsttc.com/media/images/5202/742a/e8e4/4eff/f200/00f8/large_jpg/%E2%97%8A%E2%80%B9%C3%83%C3%82%C6%92%C3%92%C3%93%C2%B4.jpg?1375892491 | https://images.adsttc.com/media/images/5202/7422/e8e4/4ebc/d300/010a/large_jpg/173.jpg?1375892480 | https://images.adsttc.com/media/images/5202/733e/e8e4/4ebc/d300/0109/large_jpg/%E2%88%82%CB%98%C3%95%C3%98%E2%80%98%C6%92%C2%BF%C2%BF%C2%AB%C2%AF.jpg?1375892260 | https://images.adsttc.com/media/images/5202/7004/e8e4/4ebc/d300/0100/large_jpg/%C2%BB%CB%9D%CE%A9%C2%AB%C3%95%E2%80%A2%E2%80%98%E2%88%AB.jpg?1375891426 | https://images.adsttc.com/media/images/5202/74f1/e8e4/4ebc/d300/010c/large_jpg/%C3%95%E2%80%9A%C3%A6%E2%88%9E.jpg?1375892700 | https://images.adsttc.com/media/images/5202/74c5/e8e4/4eff/f200/00f9/large_jpg/IMG_0418.jpg?1375892630 | https://images.adsttc.com/media/images/5202/748e/e8e4/4ebc/d300/010b/large_jpg/IMG_0302.jpg?1375892593 | https://images.adsttc.com/media/images/5202/72fa/e8e4/4eff/f200/00f5/large_jpg/%C2%BB%C3%8E%C3%B8%E2%81%84%E2%88%9A%E2%89%88%C3%83%C2%B8.jpg?1375892185 | https://images.adsttc.com/media/images/5202/72d3/e8e4/4ebc/d300/0108/large_jpg/%C2%BB%CB%9D%CE%A9%C2%AB%C3%95%E2%80%A2%E2%80%98%E2%88%AB.jpg?1375892154 | https://images.adsttc.com/media/images/5202/733c/e8e4/4eff/f200/00f6/large_jpg/%E2%88%82%CB%9B%C2%AC%E2%80%A2%C2%A0%E2%80%9C%C6%92%E2%81%84%C3%B8%C2%A5%C3%95%E2%80%A2%E2%80%98%E2%88%AB.jpg?1375892265 | https://images.adsttc.com/media/images/5202/765c/e8e4/4ebc/d300/010e/large_jpg/Plan-1ST.jpg?1375893073 | https://images.adsttc.com/media/images/5202/7111/e8e4/4ebc/d300/0101/large_jpg/Plan-2ND.jpg?1375891717 | https://images.adsttc.com/media/images/5202/7149/e8e4/4eff/f200/00f0/large_jpg/Plan-3RD.jpg?1375891774 | https://images.adsttc.com/media/images/5202/71b5/e8e4/4ebc/d300/0107/large_jpg/four.jpg?1375891887 | https://images.adsttc.com/media/images/5202/7186/e8e4/4ebc/d300/0104/large_jpg/Plan-GND.jpg?1375891832 | https://images.adsttc.com/media/images/5202/716a/e8e4/4eff/f200/00f1/large_jpg/roof.jpg?1375891812 | https://images.adsttc.com/media/images/5202/7186/e8e4/4eff/f200/00f2/large_jpg/sect2.jpg?1375891838 | https://images.adsttc.com/media/images/5202/7177/e8e4/4ebc/d300/0103/large_jpg/sect.jpg?1375891824 | https://images.adsttc.com/media/images/5202/71ac/e8e4/4eff/f200/00f4/large_jpg/elev4.jpg?1375891876 | https://images.adsttc.com/media/images/5202/7199/e8e4/4ebc/d300/0105/large_jpg/elev.jpg?1375891857 | https://images.adsttc.com/media/images/5202/7199/e8e4/4eff/f200/00f3/large_jpg/elev2.jpg?1375891857 | https://images.adsttc.com/media/images/5202/71a9/e8e4/4ebc/d300/0106/large_jpg/elev3.jpg?1375891872,"Content, LIBRARY, Cultural Architecture, Library, Yingkou, Cultural Center, Cultural, More Library »"
https://www.archdaily.com/875091/albion-library-perkins-plus-will-canada?ad_source=search&ad_medium=projects_tab,Albion Library / Perkins&Will,Perkins&Will,2017,"Toronto,Ontario,Canada",29000,,,https://images.adsttc.com/media/images/595b/9b16/b22e/386b/ae00/011e/large_jpg/007-_Perkins_Will_Albion_Library.jpg?1499175694 | https://images.adsttc.com/media/images/595b/9c5a/b22e/386b/ae00/0129/large_jpg/219-Perkins_Will_Albion_Library.jpg?1499176017 | https://images.adsttc.com/media/images/595b/9db8/b22e/386b/ae00/0133/large_jpg/AlbionInterior06.jpg?1499176357 | https://images.adsttc.com/media/images/595b/9d09/b22e/386b/ae00/012e/large_jpg/AlbionExterior14.jpg?1499176183 | https://images.adsttc.com/media/images/595b/9d85/b22e/386b/ae00/0131/large_jpg/AlbionInterior04.jpg?1499176307 | https://images.adsttc.com/media/images/595b/9cef/b22e/386b/ae00/012d/large_jpg/AlbionExterior13.jpg?1499176158 | https://images.adsttc.com/media/images/595b/9e65/b22e/38e8/1900/0203/large_jpg/AlbionInterior12.jpg?1499176517 | https://images.adsttc.com/media/images/595b/9e3d/b22e/38e8/1900/0202/large_jpg/AlbionInterior11.jpg?1499176484 | https://images.adsttc.com/media/images/595b/9cd6/b22e/386b/ae00/012c/large_jpg/AlbionExterior12.jpg?1499176133 | https://images.adsttc.com/media/images/595b/9ca0/b22e/386b/ae00/012b/large_jpg/AlbionExterior10.jpg?1499176071 | https://images.adsttc.com/media/images/595b/9d52/b22e/386b/ae00/012f/large_jpg/AlbionInterior02.jpg?1499176255 | https://images.adsttc.com/media/images/595b/9d9e/b22e/386b/ae00/0132/large_jpg/AlbionInterior05.jpg?1499176332 | https://images.adsttc.com/media/images/595b/9e05/b22e/386b/ae00/0135/large_jpg/AlbionInterior09.jpg?1499176432 | https://images.adsttc.com/media/images/595b/9e1c/b22e/38e8/1900/0201/large_jpg/AlbionInterior10.jpg?1499176458 | https://images.adsttc.com/media/images/595b/9b08/b22e/38e8/1900/01f2/large_jpg/004-_Perkins_Will_Albion_Library.jpg?1499175680 | https://images.adsttc.com/media/images/595b/9b75/b22e/386b/ae00/0121/large_jpg/103-_Perkins_Will_Albion_Library.jpg?1499175787 | https://images.adsttc.com/media/images/595b/9b97/b22e/38e8/1900/01f6/large_jpg/AlbionExterior03.jpg?1499175813 | https://images.adsttc.com/media/images/595b/9bac/b22e/386b/ae00/0123/large_jpg/AlbionExterior04.jpg?1499175837 | https://images.adsttc.com/media/images/595b/9b83/b22e/386b/ae00/0122/large_jpg/141-_Perkins_Will_Albion_Library.jpg?1499175803 | https://images.adsttc.com/media/images/595b/9bba/b22e/386b/ae00/0124/large_jpg/144-_Perkins_Will_Albion_Library.jpg?1499175858 | https://images.adsttc.com/media/images/595b/9bc4/b22e/38e8/1900/01f7/large_jpg/182-Perkins_Will_Albion_Library.jpg?1499175868 | https://images.adsttc.com/media/images/595b/9be2/b22e/386b/ae00/0125/large_jpg/AlbionExterior05.jpg?1499175892 | https://images.adsttc.com/media/images/595b/9d22/b22e/38e8/1900/01fe/large_jpg/AlbionExterior15.jpg?1499176209 | https://images.adsttc.com/media/images/595b/9c82/b22e/38e8/1900/01fc/large_jpg/234-Perkins_Will_Albion_Library.jpg?1499176055 | https://images.adsttc.com/media/images/595b/9d6b/b22e/386b/ae00/0130/large_jpg/AlbionInterior03.jpg?1499176280 | https://images.adsttc.com/media/images/595b/9b20/b22e/38e8/1900/01f3/large_jpg/019-_Perkins_Will_Albion_Library_1_2.jpg?1499175704 | https://images.adsttc.com/media/images/595b/9b42/b22e/38e8/1900/01f4/large_jpg/AlbionExterior02.jpg?1499175729 | https://images.adsttc.com/media/images/595b/9b5b/b22e/38e8/1900/01f5/large_jpg/AlbionExterior01.jpg?1499175753 | https://images.adsttc.com/media/images/595b/9c27/b22e/386b/ae00/0127/large_jpg/AlbionExterior07.jpg?1499175958 | https://images.adsttc.com/media/images/595b/9c10/b22e/38e8/1900/01fa/large_jpg/208-Perkins_Will_Albion_Library.jpg?1499175946 | https://images.adsttc.com/media/images/595b/9c06/b22e/386b/ae00/0126/large_jpg/188-Perkins_Will_Albion_Library.jpg?1499175933 | https://images.adsttc.com/media/images/595b/9bf9/b22e/38e8/1900/01f9/large_jpg/AlbionExterior06.jpg?1499175909 | https://images.adsttc.com/media/images/595b/9c41/b22e/386b/ae00/0128/large_jpg/AlbionExterior08.jpg?1499175982 | https://images.adsttc.com/media/images/595b/9c4d/b22e/38e8/1900/01fb/large_jpg/216-Perkins_Will_Albion_Library.jpg?1499176004 | https://images.adsttc.com/media/images/595b/9cbe/b22e/38e8/1900/01fd/large_jpg/AlbionExterior10-2.jpg?1499176103 | https://images.adsttc.com/media/images/595b/9d3a/b22e/38e8/1900/01ff/large_jpg/AlbionInterior01.jpg?1499176233 | https://images.adsttc.com/media/images/595b/9dd1/b22e/38e8/1900/0200/large_jpg/AlbionInterior07.jpg?1499176382 | https://images.adsttc.com/media/images/595b/9dea/b22e/386b/ae00/0134/large_jpg/AlbionInterior8.jpg?1499176407 | https://images.adsttc.com/media/images/595b/9c72/b22e/386b/ae00/012a/large_jpg/AlbionExterior09.jpg?1499176031 | https://images.adsttc.com/media/images/595b/9b2b/b22e/386b/ae00/011f/large_jpg/Albion_Library_-_Building_Concept.jpg?1499175718 | https://images.adsttc.com/media/images/595b/9b65/b22e/386b/ae00/0120/large_jpg/Albion_Library_-_Site_and_Floor_Plan.jpg?1499175774,"Content, LIBRARY, Toronto, Cultural Architecture, Library, Toronto, More Library »"
https://www.archdaily.com/112179/sammamish-library-perkins-will?ad_source=search&ad_medium=projects_tab,Sammamish Library / Perkins&Will,Perkins&Will,2010,"Sammamish,Washington,United States",20000,,,https://images.adsttc.com/media/images/5007/6ffc/28ba/0d41/4800/2395/large_jpg/stringio.jpg?1414451694 | https://images.adsttc.com/media/images/5007/700c/28ba/0d41/4800/2399/large_jpg/stringio.jpg?1414451697 | https://images.adsttc.com/media/images/5007/7000/28ba/0d41/4800/2396/large_jpg/stringio.jpg?1414451700 | https://images.adsttc.com/media/images/5007/7004/28ba/0d41/4800/2397/large_jpg/stringio.jpg?1414451703 | https://images.adsttc.com/media/images/5007/7008/28ba/0d41/4800/2398/large_jpg/stringio.jpg?1414451706 | https://images.adsttc.com/media/images/5007/7010/28ba/0d41/4800/239a/large_jpg/stringio.jpg?1414451709 | https://images.adsttc.com/media/images/5007/7014/28ba/0d41/4800/239b/large_jpg/stringio.jpg?1414451712 | https://images.adsttc.com/media/images/5007/7018/28ba/0d41/4800/239c/large_jpg/stringio.jpg?1414451715 | https://images.adsttc.com/media/images/5007/701c/28ba/0d41/4800/239d/large_jpg/stringio.jpg?1414451718 | https://images.adsttc.com/media/images/5007/701f/28ba/0d41/4800/239e/large_jpg/stringio.jpg?1414451721,"Content, LIBRARY, Sammamish, Cultural Architecture, Library, Sammamish, Cultural, Cultural Center, More Library »"
